1.000000000000000000e+00 1.235531651370537585e-03
9.901674659158619107e-01 4.618461604519136059e-03
9.803208844068994621e-01 7.945604053748972495e-03
9.704604847788609323e-01 1.121721364790120509e-02
9.605864894883032745e-01 1.443353015672961537e-02
9.506991144160282792e-01 1.759477832027057237e-02
9.407985691440456932e-01 2.070116769749834676e-02
9.308850572360585218e-01 2.375289251413919417e-02
9.209587765214723998e-01 2.675013150949916846e-02
9.110199193829293662e-01 2.969304778214584828e-02
9.010686730473707051e-01 3.258178863426956090e-02
8.911052198806366231e-01 3.541648541452743770e-02
8.811297376856134234e-01 3.819725335915771097e-02
8.711424000039394988e-01 4.092419143112886737e-02
8.611433764212929054e-01 4.359738215706342179e-02
8.511328328762810536e-01 4.621689146165359335e-02
8.411109319729618283e-01 4.878276849925721609e-02
8.310778332970307769e-01 5.129504548233215083e-02
8.210336937357176623e-01 5.375373750633655884e-02
8.109786678014407890e-01 5.615884237068412277e-02
8.009129079592761657e-01 5.851034039530858544e-02
7.908365649583122270e-01 6.080819423234572196e-02
7.807497881669650530e-01 6.305234867239842278e-02
7.706527259123485685e-01 6.524273044479597661e-02
7.605455258237983074e-01 6.737924801120750984e-02
7.504283351806725344e-01 6.946179135190513887e-02
7.403013012645607294e-01 7.149023174390724267e-02
7.301645717160558657e-01 7.346442153015836363e-02
7.200182948962613461e-01 7.538419387882056011e-02
7.098626202532289931e-01 7.724936253166181377e-02
6.996976986935493636e-01 7.905972154042767430e-02
6.895236829593417438e-01 8.081504498997243990e-02
6.793407280109220459e-01 8.251508670680542112e-02
6.691489914154665763e-01 8.415957995157036242e-02
6.589486337420180639e-01 8.574823709382856096e-02
6.487398189632340717e-01 8.728074926734602501e-02
6.385227148643167761e-01 8.875678600389885764e-02
6.282974934596238237e-01 9.017599484340185767e-02
6.180643314175157110e-01 9.153800091792983762e-02
6.078234104940611893e-01 9.284240650693867392e-02
5.975749179763062413e-01 9.408879056069605062e-02
5.873190471358841203e-01 9.527670818859856894e-02
5.770559976938535174e-01 9.640569010867411359e-02
5.667859762977499605e-01 9.747524205414287435e-02
5.565091970119635523e-01 9.848484413242507285e-02
5.462258818226953805e-01 9.943395013143441208e-02
5.359362611588974756e-01 1.003219867673693089e-01
5.256405744307893757e-01 1.011483528674985699e-01
5.153390705877409772e-01 1.019124184806185496e-01
5.050320086975531586e-01 1.026135239069192184e-01
4.947196585494328391e-01 1.032509786379146866e-01
4.844023012832679997e-01 1.038240601958447806e-01
4.740802300481697373e-01 1.043320128605107477e-01
4.637537506936554865e-01 1.047740462698319719e-01
4.534231824973309899e-01 1.051493338784580817e-01
4.430888589334812111e-01 1.054570112564937323e-01
4.327511284876340292e-01 1.056961742077231481e-01
4.224103555229189455e-01 1.058658766835830073e-01
4.120669212049395402e-01 1.059651284654283265e-01
4.017212244929327936e-01 1.059928925832520907e-01
3.913736832062392756e-01 1.059480824338025762e-01
3.810247351765943535e-01 1.058295585548184592e-01
3.706748394985258099e-01 1.056361250046362332e-01
3.603244778922748415e-01 1.053665252874341762e-01
3.499741561962227965e-01 1.050194377534963142e-01
3.396244060089187999e-01 1.045934703906471752e-01
3.292757865045898846e-01 1.040871549068275448e-01
3.189288864506548138e-01 1.034989399838893986e-01
3.085843264614752113e-01 1.028271835580877036e-01
2.982427615296616707e-01 1.020701439521314313e-01
2.879048838850850056e-01 1.012259696453093327e-01
2.775714262428443102e-01 1.002926874198311891e-01
2.672431655154928198e-01 9.926818856004801517e-02
2.569209270827468305e-01 9.815021270246208906e-02
2.466055897349659631e-01 9.693632883268962774e-02
2.362980914366375751e-01 9.562391279288803836e-02
2.259994360953651027e-01 9.421012048850664622e-02
2.157107015738806977e-01 9.269185575084089301e-02
2.054330492523325502e-01 9.106573149913549381e-02
1.951677355426958416e-01 8.932802241988252456e-02
1.849161258872494551e-01 8.747460679254809301e-02
1.746797119545878962e-01 8.550089426641287182e-02
1.644601330040441345e-01 8.340173521902347065e-02
1.542592027609078487e-01 8.117130562480362466e-02
1.440789436916234678e-01 7.880295884658711225e-02
1.339216313906913813e-01 7.628903196196303027e-02
1.237898530589448681e-01 7.362058835166464255e-02
1.136865860621196767e-01 7.078706891113693833e-02
1.036153058441926095e-01 6.777580886288173123e-02
9.358013804019391091e-02 6.457135094989069346e-02
8.358607948180955816e-02 6.115443926267070257e-02
7.363933108570060171e-02 5.750049111983114580e-02
6.374782168193041110e-02 5.357717246307161507e-02
5.392207828448242202e-02 4.934033605733615518e-02
4.417677576965115677e-02 4.472672768644264663e-02
3.453376270362486233e-02 3.963962258215703721e-02
2.502878554001160966e-02 3.391662548072238437e-02
1.572971087842936835e-02 2.724161228653863148e-02
6.807353806689155941e-03 1.879904548847785919e-02
0.000000000000000000e+00 0.000000000000000000e+00
1.338967558151649140e-02 -1.479945361009810285e-02
2.466434789798192806e-02 -1.932405285382768345e-02
3.556230262460532976e-02 -2.216272281772881450e-02
4.625435484919772355e-02 -2.413100101292940322e-02
5.680837117137708947e-02 -2.554501153502952704e-02
6.726009804475145681e-02 -2.656714964778610771e-02
7.763138403550913502e-02 -2.729414011943320784e-02
