9.998323861418600966e-01 -1.257209298899305064e-03
9.930339479926251212e-01 -1.682080681973005054e-03
9.862372740889622236e-01 -2.127194024056433715e-03
9.794422451534640084e-01 -2.591241338804818172e-03
9.726487419087230801e-01 -3.072914639873387723e-03
9.658566450773320433e-01 -3.570905940917371880e-03
9.590658353818837245e-01 -4.083907255591998423e-03
9.522761935449706172e-01 -4.610610597552497296e-03
9.454876002891844378e-01 -5.149707980454095411e-03
9.386999363371187899e-01 -5.699891417952024884e-03
9.319130824113667222e-01 -6.259852923701513493e-03
9.251269192345195069e-01 -6.828284511357786413e-03
9.183413275291704148e-01 -7.403878194576074892e-03
9.115561880179117171e-01 -7.985325987011609311e-03
9.047713814233366847e-01 -8.571319902319615713e-03
8.979867884680370338e-01 -9.160551954155325347e-03
8.912022898746058130e-01 -9.751714156173965989e-03
8.844177663656358490e-01 -1.034349852203076368e-02
8.776330986637193021e-01 -1.093459706538095488e-02
8.708481674914487769e-01 -1.152370179987975522e-02
8.640628535714172109e-01 -1.210950473918240636e-02
8.572770376262166536e-01 -1.269069789694413086e-02
8.504906003784403756e-01 -1.326597328682015825e-02
8.437034225506805374e-01 -1.383402292246572324e-02
8.369153848655295214e-01 -1.439353881753604146e-02
8.301263680455803762e-01 -1.494321298568635631e-02
8.233362528134258174e-01 -1.548173744057188689e-02
8.165449198916576723e-01 -1.600780419584786618e-02
8.097522500055768235e-01 -1.652010528919177837e-02
8.029581654706867688e-01 -1.701770172797615471e-02
7.961627353428971654e-01 -1.750095633487847024e-02
7.893660610246884257e-01 -1.797051889689672138e-02
7.825682439185408512e-01 -1.842703920102890108e-02
7.757693854269357425e-01 -1.887116703427301270e-02
7.689695869523529570e-01 -1.930355218362703532e-02
7.621689498972726851e-01 -1.972484443608895840e-02
7.553675756641763384e-01 -2.013569357865679574e-02
7.485655656555437742e-01 -2.053674939832851945e-02
7.417630212738555162e-01 -2.092866168210212249e-02
7.349600439215926428e-01 -2.131208021697561517e-02
7.281567350012350115e-01 -2.168765478994696613e-02
7.213531959152635897e-01 -2.205603518801419263e-02
7.145495280661585680e-01 -2.241787119817526680e-02
7.077458328564006917e-01 -2.277381260742819200e-02
7.009422116884703735e-01 -2.312450920277096117e-02
6.941387659648480257e-01 -2.347061077120156380e-02
6.873355970880141719e-01 -2.381276709971798591e-02
6.805328064604497795e-01 -2.415162797531823433e-02
6.737304954846345950e-01 -2.448784318500028465e-02
6.669287655630498080e-01 -2.482206251576214717e-02
6.601277180981756088e-01 -2.515493575460180098e-02
6.533274544924924099e-01 -2.548711268851724249e-02
6.465280761484809569e-01 -2.581924310450646812e-02
6.397296844686215511e-01 -2.615197678956746041e-02
6.329323808553949382e-01 -2.648596353069823314e-02
6.261362667112814195e-01 -2.682185311489675844e-02
6.193414434387617407e-01 -2.716029532916103273e-02
6.125480124403160920e-01 -2.750193996048905243e-02
6.057560677762435786e-01 -2.784741234555146092e-02
5.989655551414538870e-01 -2.819684374684465825e-02
5.921762824350540466e-01 -2.854990655065615945e-02
5.853880523315071471e-01 -2.890625574459477001e-02
5.786006675052760562e-01 -2.926554631626927805e-02
5.718139306308238634e-01 -2.962743325328846128e-02
5.650276443826137696e-01 -2.999157154326112865e-02
5.582416114351086422e-01 -3.035761617379605440e-02
5.514556344627714601e-01 -3.072522213250204748e-02
5.446695161400653129e-01 -3.109404440698789254e-02
5.378830591414529572e-01 -3.146373798486237772e-02
5.310960661413980377e-01 -3.183395785373430154e-02
5.243083398143629781e-01 -3.220435900121244865e-02
5.175196828348108680e-01 -3.257459641490561414e-02
5.107298978772051301e-01 -3.294432508242258612e-02
5.039387876160084101e-01 -3.331319999137215965e-02
4.971461547256836866e-01 -3.368087612936312286e-02
4.903518018806942713e-01 -3.404700848400427082e-02
4.835555317555029764e-01 -3.441125204290439166e-02
4.767571470245728915e-01 -3.477326179367228043e-02
4.699564503623669398e-01 -3.513269272391672526e-02
4.631532444433482110e-01 -3.548919982124650735e-02
4.563473319419796836e-01 -3.584243807327043563e-02
4.495385155327244475e-01 -3.619206246759729823e-02
4.427265978900455368e-01 -3.653772799183589021e-02
4.359113816884059300e-01 -3.687908963359498582e-02
4.290926696022685505e-01 -3.721580238048338707e-02
4.222702643060965433e-01 -3.754752122010990290e-02
4.154439684743528871e-01 -3.787390114008328673e-02
4.086135847815005051e-01 -3.819459712801236140e-02
4.017789159020024314e-01 -3.850926417150589420e-02
3.949397645103219778e-01 -3.881755725817270797e-02
3.880959352321544653e-01 -3.911913087233167413e-02
3.812475198393638354e-01 -3.941356543345146679e-02
3.743951975966998691e-01 -3.970028982642539311e-02
3.675397196237520370e-01 -3.997871440231780954e-02
3.606818370401099205e-01 -4.024824951219303087e-02
3.538223009653633233e-01 -4.050830550711546213e-02
3.469618625191016048e-01 -4.075829273814940423e-02
3.401012728209146241e-01 -4.099762155635922750e-02
3.332412829903919071e-01 -4.122570231280928837e-02
3.263826441471230910e-01 -4.144194535856393635e-02
3.195261074106976462e-01 -4.164576104468750012e-02
3.126724239007054873e-01 -4.183655972224435693e-02
3.058223447367360293e-01 -4.201375174229885628e-02
2.989766210383789091e-01 -4.217674745591531299e-02
2.921360039252237639e-01 -4.232495721415811818e-02
2.853012445168602862e-01 -4.245779136809160748e-02
2.784730939328780019e-01 -4.257466026878013038e-02
2.716523032928665482e-01 -4.267497426728802945e-02
2.648396237164157285e-01 -4.275814371467968195e-02
2.580358063231148469e-01 -4.282357896201940961e-02
2.512416022325537623e-01 -4.287069036037156888e-02
2.444577625643220009e-01 -4.289888826080051620e-02
2.376850384380091719e-01 -4.290758301437060801e-02
2.309241809732049677e-01 -4.289618497214618686e-02
2.241759412894989423e-01 -4.286410448519158839e-02
2.174410705064807325e-01 -4.281075190457118984e-02
2.107203197437398645e-01 -4.273553758134931990e-02
2.040144401208662528e-01 -4.263787186659034889e-02
1.973241827574492846e-01 -4.251716511135861937e-02
1.906502951843212779e-01 -4.237282664126681975e-02
1.839922076372385862e-01 -4.220388937798210532e-02
1.773460748441527679e-01 -4.200845029944591524e-02
1.707075510146592312e-01 -4.178446336546536716e-02
1.640722903583533010e-01 -4.152988253584754402e-02
1.574359470848301912e-01 -4.124266177039956349e-02
1.507941754036853654e-01 -4.092075502892852240e-02
1.441426295245140099e-01 -4.056211627124151758e-02
1.374769636569115050e-01 -4.016469945714566669e-02
1.307928320104731201e-01 -3.972645854644804575e-02
1.240858887947942218e-01 -3.924534749895577934e-02
1.173517882194701212e-01 -3.871932027447597124e-02
1.105861844940961153e-01 -3.814633083281570441e-02
1.037847318282675430e-01 -3.752433313378210344e-02
9.694308443157968747e-02 -3.685128113718225129e-02
9.005689651362788761e-02 -3.612512880282325867e-02
8.312182228400746831e-02 -3.534383009051222935e-02
7.613351595231371283e-02 -3.450533896005626711e-02
6.908763172814198772e-02 -3.360760937126247572e-02
6.197982382108756239e-02 -3.264859528393795202e-02
5.480575447101506542e-02 -3.162624220368211170e-02
4.758543000925544164e-02 -3.051286635802573366e-02
4.041689704141529504e-02 -2.919862375534570259e-02
3.341380822868701694e-02 -2.755724046500459060e-02
2.668981623226260660e-02 -2.546244255636487264e-02
2.035857371333420207e-02 -2.278795609878908612e-02
1.453373333309392751e-02 -1.940750716163971643e-02
9.328947752733927901e-03 -1.519482181427928708e-02
4.857893512285623057e-03 -1.002366058731132825e-02
1.375039774490926896e-03 -3.970971798031097157e-03
-4.011785614277604286e-04 2.211559760372464739e-03
-7.817821356322078748e-05 7.991670000725781611e-03
2.129341454850823545e-03 1.335503756692935431e-02
5.960017485520756157e-03 1.832713981944580212e-02
1.115248692015295695e-02 2.293345411873774775e-02
1.744538680045380416e-02 2.719945782526780181e-02
2.457735416812968643e-02 3.115062829949859571e-02
3.228702606488698112e-02 3.481244290189274698e-02
4.031303953243205174e-02 3.821037899291285928e-02
4.839403161247132074e-02 4.136991393302157094e-02
5.630389942507221107e-02 4.431439462783658828e-02
6.399829143696700307e-02 4.705618635573402542e-02
7.149124923663269238e-02 4.960412621492382018e-02
7.879684180305922270e-02 5.196704964864935078e-02
8.592913811523651690e-02 5.415379210015403011e-02
9.290220715215453950e-02 5.617318901268121556e-02
9.973011789280317174e-02 5.803407582947432003e-02
1.064269393161723781e-01 5.974528799377668703e-02
1.130067404012521232e-01 6.131566094883177109e-02
1.194835901270323159e-01 6.275403013788287410e-02
1.258715574725028652e-01 6.406923100417342976e-02
1.321847114166536941e-01 6.527009899094680934e-02
1.384371209384747947e-01 6.636546954144639798e-02
1.446428550169560345e-01 6.736417809891556696e-02
1.508159826310873919e-01 6.827506010659774305e-02
1.569705727598588174e-01 6.910695100773626975e-02
1.631206943822602062e-01 6.986868624557455998e-02
1.692804164772814535e-01 7.056910126335594335e-02
1.754638080239125930e-01 7.121703150432387441e-02
1.816849380011435200e-01 7.182131241172171054e-02
1.879577555977064995e-01 7.239071748218939284e-02
1.942898510985964777e-01 7.293073186074511272e-02
2.006794074783092852e-01 7.344197593174817129e-02
2.071238487734844702e-01 7.392467761339792387e-02
2.136205990207615812e-01 7.437906482389375351e-02
2.201670822567801389e-01 7.480536548143497388e-02
2.267607225181794972e-01 7.520380750422088478e-02
2.333989438415991213e-01 7.557461881045085539e-02
2.400791702636785596e-01 7.591802731832421325e-02
2.467988258210571384e-01 7.623426094604027203e-02
2.535553345503744338e-01 7.652354761179834541e-02
2.603461204882698277e-01 7.678611523379781645e-02
2.671686076713827851e-01 7.702219173023798493e-02
2.740202201363527434e-01 7.723200501931815065e-02
2.808983819198191956e-01 7.741578301923768279e-02
2.878005170584216343e-01 7.757375364819593666e-02
2.947240495887994416e-01 7.770614482439219817e-02
3.016664035475920547e-01 7.781318446602580874e-02
3.086250029714390775e-01 7.789510049129610980e-02
3.155972718969797253e-01 7.795212081840238727e-02
3.225806343608536575e-01 7.798447336554403808e-02
3.295725143997002560e-01 7.799238605092036203e-02
3.365703360501590136e-01 7.797608679273068666e-02
3.435715233488693121e-01 7.793580350917436728e-02
3.505735003324707000e-01 7.787176411845070367e-02
3.575736910376025590e-01 7.778419653875902340e-02
3.645695195009043821e-01 7.767332868829866788e-02
3.715584097590156065e-01 7.753938848526897853e-02
3.785377858485757252e-01 7.738260384786926904e-02
3.855050718062240089e-01 7.720320269429889470e-02
3.924577378451820642e-01 7.700141634434121141e-02
3.993946583955874097e-01 7.677757955899801312e-02
4.063163334670789051e-01 7.653214684709785942e-02
4.132233538160005049e-01 7.626557940229819477e-02
4.201163101986958304e-01 7.597833841825635259e-02
4.269957933715087806e-01 7.567088508862983287e-02
4.338623940907831988e-01 7.534368060707598291e-02
4.407167031128628731e-01 7.499718616725224718e-02
4.475593111940918134e-01 7.463186296281602850e-02
4.543908090908134745e-01 7.424817218742472968e-02
4.612117875593720884e-01 7.384657503473578133e-02
4.680228373561112765e-01 7.342753269840660013e-02
4.748245492373748822e-01 7.299150637209457504e-02
4.816175139595068599e-01 7.253895724945710888e-02
4.884023222788507756e-01 7.207034652415161835e-02
4.951795649517506392e-01 7.158613538983556179e-02
5.019498327345505162e-01 7.108678504016632815e-02
5.087137163835936393e-01 7.057275666880127862e-02
5.154718066552242961e-01 7.004451146939787154e-02
5.222246943057863300e-01 6.950251063561353748e-02
5.289729700916233623e-01 6.894721536110563764e-02
5.357172247690792366e-01 6.837908683953160260e-02
5.424580490944980182e-01 6.779858626454882131e-02
5.491960338242234396e-01 6.720617482981477986e-02
5.559317697145989001e-01 6.660231372898682556e-02
5.626658475219686872e-01 6.598746415572238899e-02
